ID Caso,Fecha de Audiencia,Tipo de Audiencia,Lugar
689,2025-12-19,Preliminar,Baleares
690,2024-04-30,Intermedia,Badajoz
691,2024-06-05,Intermedia,Guipúzcoa
692,2023-08-31,Juicio,Ciudad
693,2024-07-07,Juicio,Santa Cruz de Tenerife
694,2023-12-31,Intermedia,Jaén
695,2022-10-27,Juicio,Valencia
696,2023-12-03,Intermedia,Toledo
697,2024-11-11,Intermedia,Cáceres
698,2025-06-17,Preliminar,Vizcaya
699,2022-10-07,Juicio,Guipúzcoa
700,2026-04-17,Preliminar,Córdoba
701,2023-02-15,Intermedia,Alicante
702,2021-01-02,Intermedia,Cantabria
703,2025-08-30,Preliminar,Segovia
704,2026-02-22,Preliminar,Teruel
705,2025-11-15,Preliminar,Murcia
706,2022-07-22,Juicio,Lugo
707,2024-03-10,Juicio,Baleares
708,2025-09-28,Preliminar,Cantabria
709,2024-05-11,Juicio,Castellón
710,2022-01-22,Juicio,Zaragoza
711,2026-02-20,Preliminar,Segovia
712,2023-10-13,Juicio,Zamora
713,2021-10-08,Juicio,Jaén
714,2022-07-01,Intermedia,Toledo
715,2021-09-06,Intermedia,Murcia
716,2024-10-10,Intermedia,Guipúzcoa
717,2023-09-11,Intermedia,Zamora
718,2026-01-03,Preliminar,Alicante
719,2024-05-15,Juicio,Madrid
720,2024-04-12,Intermedia,Salamanca
721,2024-08-17,Juicio,Álava
722,2022-10-19,Juicio,Castellón
723,2024-09-27,Intermedia,Melilla
724,2025-09-29,Preliminar,Huesca
725,2021-01-06,Juicio,León
726,2023-03-20,Juicio,Guipúzcoa
727,2024-11-20,Intermedia,Barcelona
728,2024-03-22,Juicio,Guipúzcoa
729,2021-10-26,Juicio,La Rioja
730,2024-05-25,Intermedia,Badajoz
731,2023-02-28,Juicio,Barcelona
732,2024-11-30,Intermedia,Navarra
733,2020-07-30,Juicio,Cáceres
734,2024-08-29,Intermedia,Palencia
735,2025-04-06,Intermedia,León
736,2025-06-23,Preliminar,Albacete
737,2021-09-19,Juicio,Ávila
738,2023-06-21,Juicio,Cádiz
739,2023-07-10,Intermedia,Pontevedra
740,2023-11-25,Juicio,Segovia
741,2023-10-10,Juicio,Cantabria
742,2025-04-28,Juicio,Córdoba
743,2023-12-11,Juicio,Palencia
744,2026-02-05,Preliminar,Navarra
745,2024-10-19,Intermedia,Murcia
746,2024-10-02,Juicio,Sevilla
747,2024-03-26,Juicio,Cádiz
748,2022-06-10,Juicio,Melilla
749,2024-10-11,Intermedia,Melilla
750,2025-10-21,Preliminar,Cantabria
751,2023-09-13,Intermedia,Soria
752,2024-03-26,Intermedia,La Coruña
753,2020-10-13,Intermedia,La Coruña
754,2026-02-24,Preliminar,Ourense
755,2021-10-26,Juicio,Málaga
756,2024-10-13,Juicio,Pontevedra
757,2025-08-25,Preliminar,Las Palmas
758,2023-08-09,Intermedia,León
759,2026-03-20,Preliminar,Palencia
760,2022-04-23,Juicio,Jaén
761,2020-08-21,Intermedia,Cádiz
762,2024-08-19,Intermedia,Zaragoza
763,2025-11-11,Preliminar,Huesca
764,2026-02-08,Preliminar,Murcia
765,2021-07-14,Juicio,Salamanca
766,2022-06-13,Juicio,Madrid
767,2023-05-23,Intermedia,Vizcaya
768,2025-03-10,Intermedia,Ceuta
769,2026-05-03,Preliminar,Valencia
770,2026-05-14,Preliminar,Teruel
771,2023-09-02,Juicio,Tarragona
772,2025-05-28,Preliminar,Guadalajara
773,2025-07-10,Preliminar,Valladolid
774,2022-06-27,Intermedia,Zamora
775,2023-07-06,Juicio,Ávila
776,2026-02-02,Preliminar,Cuenca
777,2021-10-17,Juicio,Granada
778,2026-01-30,Preliminar,Ceuta
779,2023-10-12,Juicio,Jaén
780,2022-10-06,Juicio,Zamora
781,2023-12-01,Intermedia,Las Palmas
782,2026-05-05,Preliminar,Cantabria
783,2022-08-23,Juicio,León
784,2024-07-07,Intermedia,Alicante
785,2025-01-28,Intermedia,Málaga
786,2024-03-06,Intermedia,Lleida
787,2024-12-24,Intermedia,Ávila
788,2026-03-04,Preliminar,Burgos
789,2024-08-01,Juicio,León
790,2021-12-20,Intermedia,La Rioja
791,2024-02-09,Juicio,Santa Cruz de Tenerife
792,2025-07-31,Preliminar,Madrid
793,2025-10-26,Preliminar,Ciudad
794,2026-03-15,Preliminar,Málaga
795,2023-01-04,Juicio,Madrid
796,2025-06-17,Preliminar,Melilla
797,2023-05-01,Juicio,Huelva
798,2022-10-30,Juicio,Navarra
799,2022-11-12,Intermedia,Sevilla
800,2023-12-05,Intermedia,Huelva
801,2022-02-21,Juicio,Murcia
802,2025-11-13,Preliminar,Santa Cruz de Tenerife
803,2021-09-05,Juicio,Cuenca
804,2021-08-20,Intermedia,Castellón
805,2024-09-10,Intermedia,Cáceres
806,2026-04-01,Preliminar,Melilla
807,2025-03-23,Intermedia,Vizcaya
808,2026-03-27,Preliminar,Lleida
809,2026-03-23,Preliminar,Álava
810,2023-07-19,Intermedia,Navarra
811,2023-01-08,Juicio,Las Palmas
812,2026-02-03,Preliminar,Asturias
813,2024-10-18,Intermedia,Valencia
814,2024-11-11,Intermedia,Cuenca
815,2024-02-19,Intermedia,Soria
816,2025-11-05,Preliminar,Madrid
817,2024-07-02,Juicio,Badajoz
818,2025-04-30,Intermedia,Guipúzcoa
819,2022-05-21,Juicio,Almería
820,2024-12-22,Intermedia,Girona
821,2024-10-14,Intermedia,Soria
822,2023-08-12,Juicio,La Rioja
823,2026-04-09,Preliminar,Álava
824,2026-01-03,Preliminar,Navarra
825,2025-05-14,Intermedia,Cuenca
826,2020-07-16,Intermedia,Almería
827,2025-12-20,Preliminar,Lleida
828,2023-09-04,Juicio,Vizcaya
829,2025-09-24,Preliminar,Cuenca
830,2020-12-12,Intermedia,Huelva
831,2024-02-09,Intermedia,Murcia
832,2023-07-08,Intermedia,Girona
833,2022-04-11,Juicio,Huesca
834,2023-11-23,Intermedia,La Coruña
835,2026-01-18,Preliminar,Jaén
836,2024-07-17,Juicio,La Rioja
837,2024-06-06,Juicio,Madrid
838,2024-09-18,Juicio,Sevilla
839,2023-08-09,Juicio,Huelva
840,2023-05-31,Intermedia,Zamora
841,2026-03-12,Preliminar,Santa Cruz de Tenerife
842,2025-08-04,Preliminar,Albacete
843,2021-04-30,Juicio,Granada
844,2026-03-06,Preliminar,Girona
845,2023-05-29,Intermedia,Barcelona
846,2022-08-11,Intermedia,Palencia
847,2024-09-14,Juicio,Jaén
848,2023-04-17,Juicio,Córdoba
849,2025-05-27,Preliminar,Valencia
850,2023-05-31,Juicio,Murcia
851,2025-02-04,Intermedia,Albacete
852,2022-12-20,Juicio,Lleida
853,2024-07-10,Intermedia,Tarragona
854,2024-11-07,Intermedia,Valladolid
855,2025-08-25,Preliminar,Huelva
856,2022-04-02,Intermedia,Cáceres
857,2023-11-23,Juicio,La Rioja
858,2026-03-19,Preliminar,Cádiz
859,2025-09-04,Preliminar,Girona
860,2024-03-07,Intermedia,Teruel
861,2025-09-05,Preliminar,Cuenca
862,2023-07-13,Juicio,La Coruña
863,2026-05-16,Preliminar,Girona
864,2022-03-04,Juicio,Pontevedra
865,2022-05-05,Juicio,Soria
866,2025-02-14,Intermedia,Navarra
867,2023-08-01,Juicio,Madrid
868,2021-10-28,Juicio,Almería
869,2021-05-26,Juicio,Pontevedra
870,2025-04-27,Intermedia,Zamora
871,2026-05-25,Preliminar,Salamanca
872,2025-10-04,Preliminar,Jaén
873,2023-06-13,Juicio,Valladolid
874,2025-06-15,Preliminar,Cuenca
875,2025-06-20,Preliminar,Guadalajara
876,2024-04-30,Intermedia,Santa Cruz de Tenerife
877,2025-06-17,Preliminar,Palencia
878,2024-04-19,Juicio,Ciudad
879,2022-11-23,Juicio,Almería
880,2023-11-06,Intermedia,Lugo
881,2025-07-26,Preliminar,Ávila
882,2024-10-22,Intermedia,Salamanca
883,2022-10-28,Intermedia,Almería
884,2024-12-17,Intermedia,La Rioja
885,2021-11-20,Juicio,Zamora
886,2024-06-16,Intermedia,Girona
887,2024-02-11,Juicio,Jaén
888,2022-12-29,Juicio,Ávila
889,2022-06-21,Juicio,Navarra
890,2023-08-13,Intermedia,León
891,2024-04-15,Juicio,Cuenca
892,2025-12-01,Preliminar,Zaragoza
893,2025-07-11,Preliminar,Badajoz
894,2022-12-18,Juicio,Vizcaya
895,2022-11-09,Juicio,Cuenca
896,2022-04-28,Juicio,Pontevedra
897,2021-05-06,Juicio,Baleares
898,2023-03-20,Juicio,Toledo
899,2021-11-30,Juicio,Sevilla
900,2021-10-12,Intermedia,Albacete
901,2026-05-01,Preliminar,León
902,2026-04-21,Preliminar,Navarra
903,2023-10-29,Intermedia,Palencia
904,2026-02-05,Preliminar,Badajoz
905,2025-08-22,Preliminar,Las Palmas
906,2023-07-17,Juicio,Albacete
907,2025-08-13,Preliminar,Vizcaya
908,2023-06-12,Intermedia,Álava
909,2025-04-28,Intermedia,La Coruña
910,2024-06-27,Juicio,Huesca
911,2022-03-26,Intermedia,Cuenca
912,2024-09-25,Intermedia,Guadalajara
913,2022-05-15,Juicio,Soria
914,2022-11-22,Juicio,Ciudad
915,2023-01-19,Juicio,Vizcaya
916,2025-09-30,Preliminar,Madrid
917,2026-04-03,Preliminar,Tarragona
918,2023-12-15,Juicio,Cantabria
919,2026-03-22,Preliminar,Segovia
920,2022-12-26,Intermedia,Málaga
921,2025-08-08,Preliminar,Burgos
922,2026-04-08,Preliminar,Huesca
923,2025-11-17,Preliminar,Álava
924,2024-09-26,Juicio,Toledo
925,2025-02-26,Intermedia,Toledo
926,2024-07-25,Juicio,Albacete
927,2024-07-26,Juicio,Asturias
928,2025-03-22,Intermedia,Cantabria
929,2026-04-18,Preliminar,Cádiz
930,2022-11-17,Juicio,Valladolid
931,2024-03-15,Juicio,Santa Cruz de Tenerife
932,2024-07-28,Intermedia,Alicante
933,2024-04-18,Intermedia,Melilla
934,2025-03-10,Intermedia,Almería
935,2024-01-11,Intermedia,La Coruña
936,2023-05-08,Intermedia,La Rioja
937,2023-02-13,Intermedia,Ciudad
938,2023-01-13,Intermedia,Valladolid
939,2023-11-14,Juicio,Alicante
940,2023-01-08,Intermedia,Teruel
941,2022-02-20,Juicio,Alicante
942,2026-01-07,Preliminar,Albacete
943,2021-09-20,Juicio,Baleares
944,2025-10-15,Preliminar,Baleares
945,2024-05-21,Juicio,Salamanca
946,2025-08-08,Preliminar,Málaga
947,2025-09-03,Preliminar,Almería
948,2025-12-31,Preliminar,Cantabria
949,2022-01-28,Juicio,Pontevedra
950,2026-03-17,Preliminar,Badajoz
951,2026-05-17,Preliminar,Huesca
952,2023-04-02,Intermedia,Teruel
953,2022-04-11,Intermedia,Baleares
954,2024-07-18,Intermedia,Lleida
955,2025-07-08,Preliminar,La Rioja
956,2022-09-26,Juicio,Las Palmas
957,2025-11-13,Preliminar,Granada
958,2025-05-31,Preliminar,Córdoba
959,2025-06-26,Preliminar,Toledo
960,2023-08-21,Juicio,Valladolid
961,2024-09-28,Juicio,Santa Cruz de Tenerife
962,2025-02-27,Juicio,Barcelona
963,2022-11-25,Juicio,Asturias
964,2025-02-25,Intermedia,La Coruña
965,2026-01-04,Preliminar,Jaén
966,2025-07-02,Preliminar,Ávila
967,2026-03-25,Preliminar,Barcelona
968,2024-02-03,Juicio,La Rioja
969,2025-07-01,Preliminar,Girona
970,2025-02-19,Intermedia,Albacete
971,2023-02-27,Intermedia,Zaragoza
972,2022-06-04,Intermedia,Toledo
973,2024-12-08,Intermedia,La Rioja
974,2026-04-17,Preliminar,Toledo
975,2026-01-10,Preliminar,Jaén
976,2025-10-04,Preliminar,Madrid
977,2025-08-25,Preliminar,Murcia
978,2022-03-26,Juicio,Madrid
979,2025-04-26,Intermedia,Vizcaya
980,2023-09-22,Intermedia,Salamanca
981,2023-11-22,Intermedia,Sevilla
982,2023-11-04,Juicio,Navarra
983,2026-01-20,Preliminar,Cádiz
984,2025-08-09,Preliminar,Jaén
985,2024-04-23,Intermedia,Barcelona
986,2026-01-06,Preliminar,Castellón
987,2025-12-18,Preliminar,Teruel
988,2022-11-16,Intermedia,Pontevedra
989,2022-02-13,Juicio,Navarra
990,2023-01-20,Juicio,Jaén
991,2022-02-12,Juicio,Asturias
992,2023-09-11,Intermedia,Valencia
993,2021-07-24,Juicio,Guadalajara
994,2024-08-11,Intermedia,Badajoz
995,2026-03-01,Preliminar,Almería
996,2025-06-27,Preliminar,Huelva
997,2023-02-16,Juicio,Zamora
998,2020-12-25,Juicio,Huesca
999,2025-11-14,Preliminar,Salamanca
1000,2022-08-16,Juicio,Badajoz
1001,2025-02-26,Intermedia,Cáceres
1002,2023-08-31,Intermedia,Albacete
1003,2023-07-26,Juicio,Albacete
1004,2024-04-06,Juicio,Tarragona
1005,2026-05-07,Preliminar,Murcia
1006,2026-02-23,Preliminar,Pontevedra
1007,2025-01-09,Intermedia,Lleida
1008,2025-10-01,Preliminar,Teruel
1009,2024-05-02,Intermedia,Cantabria
1010,2025-02-03,Intermedia,Segovia
1011,2023-09-20,Intermedia,Las Palmas
1012,2021-08-20,Juicio,Barcelona
1013,2026-02-26,Preliminar,Santa Cruz de Tenerife
1014,2025-11-14,Preliminar,Huesca
1015,2023-06-16,Juicio,Las Palmas
1016,2025-06-20,Preliminar,La Rioja
1017,2023-02-25,Juicio,Castellón
1018,2026-03-28,Preliminar,La Rioja
1019,2023-11-03,Juicio,Ceuta
1020,2025-11-14,Preliminar,Girona
1021,2023-01-07,Juicio,Palencia
1022,2023-11-26,Juicio,Córdoba
1023,2021-04-06,Juicio,León
1024,2026-04-20,Preliminar,Málaga
1025,2025-03-21,Intermedia,Lleida
1026,2023-09-25,Juicio,La Rioja
1027,2023-01-10,Intermedia,Ceuta
1028,2025-02-20,Intermedia,Cádiz
1029,2021-05-07,Juicio,Zaragoza
1030,2024-03-23,Intermedia,Cádiz
1031,2023-02-15,Juicio,Huesca
1032,2023-01-07,Juicio,Lleida
1033,2024-02-15,Juicio,Huelva
1034,2024-08-11,Intermedia,Navarra
1035,2022-12-20,Intermedia,Guipúzcoa
1036,2024-01-29,Intermedia,Cantabria
1037,2022-07-15,Juicio,Ceuta
1038,2022-09-24,Juicio,Ciudad
1039,2025-02-21,Intermedia,Zaragoza
1040,2023-08-02,Juicio,Álava
1041,2022-11-12,Juicio,Sevilla
1042,2025-07-19,Preliminar,Valladolid
1043,2022-05-15,Juicio,Baleares
1044,2024-10-30,Juicio,Alicante
1045,2023-08-11,Intermedia,Cádiz
1046,2023-07-06,Intermedia,Navarra
1047,2025-11-09,Preliminar,Córdoba
1048,2022-05-30,Juicio,La Rioja
1049,2025-08-25,Preliminar,Ourense
1050,2026-03-06,Preliminar,Zamora
1051,2021-09-22,Intermedia,Ávila
1052,2024-12-20,Juicio,Albacete
1053,2025-07-22,Preliminar,Ávila
1054,2024-08-21,Juicio,Lleida
1055,2023-11-10,Intermedia,Asturias
1056,2023-06-15,Juicio,Valencia
1057,2026-04-29,Preliminar,Jaén
1058,2024-06-03,Intermedia,Valencia
1059,2025-01-14,Intermedia,Melilla
1060,2023-05-16,Juicio,Baleares
1061,2024-07-14,Intermedia,Valencia
1062,2026-03-29,Preliminar,Madrid
1063,2023-10-23,Intermedia,Huelva
1064,2024-12-08,Intermedia,Badajoz
1065,2026-01-29,Preliminar,Ciudad
1066,2022-10-28,Intermedia,Girona
1067,2025-06-19,Preliminar,Cantabria
1068,2024-05-25,Intermedia,Álava
1069,2026-01-21,Preliminar,Lleida
1070,2023-07-26,Juicio,Córdoba
1071,2023-04-22,Intermedia,Alicante
1072,2025-11-19,Preliminar,Ceuta
1073,2025-03-23,Intermedia,Navarra
1074,2022-03-30,Juicio,Palencia
1075,2022-01-16,Juicio,Cuenca
1076,2026-01-19,Preliminar,Navarra
1077,2025-07-25,Preliminar,Alicante
1078,2023-12-10,Juicio,Sevilla
1079,2021-09-26,Juicio,Teruel
1080,2023-12-05,Juicio,La Rioja
1081,2021-12-18,Juicio,Las Palmas
1082,2021-05-04,Intermedia,Sevilla
1083,2024-12-02,Intermedia,Vizcaya
1084,2024-11-29,Juicio,Soria
1085,2026-01-15,Preliminar,Asturias
1086,2024-05-01,Intermedia,Segovia
1087,2022-01-22,Intermedia,Salamanca
1088,2024-05-06,Intermedia,Ávila
1089,2024-01-24,Intermedia,Huesca
1090,2025-09-22,Preliminar,Soria
1091,2025-07-13,Preliminar,La Rioja
1092,2025-06-27,Preliminar,Alicante
1093,2024-08-25,Juicio,La Rioja
1094,2022-06-04,Intermedia,Baleares
1095,2022-06-18,Intermedia,Valladolid
1096,2024-02-10,Juicio,Toledo
1097,2024-04-03,Intermedia,Toledo
1098,2025-08-30,Preliminar,Soria
1099,2024-12-23,Intermedia,Burgos
1100,2025-11-13,Preliminar,Granada
1101,2022-05-27,Intermedia,Cantabria
1102,2022-12-19,Juicio,Lugo
1103,2025-04-14,Intermedia,Zaragoza
1104,2024-09-12,Intermedia,Zaragoza
1105,2024-09-08,Intermedia,Zamora
1106,2025-05-28,Preliminar,Murcia
1107,2026-01-29,Preliminar,Teruel
1108,2026-02-01,Preliminar,La Coruña
1109,2023-01-08,Juicio,Almería
1110,2025-09-08,Preliminar,La Rioja
1111,2024-09-11,Juicio,Zamora
1112,2024-05-07,Intermedia,Granada
1113,2026-04-05,Preliminar,Córdoba
1114,2024-08-04,Intermedia,Badajoz
1115,2023-01-24,Juicio,Granada
1116,2024-02-07,Intermedia,Alicante
1117,2024-02-03,Intermedia,Guipúzcoa
1118,2023-05-21,Juicio,Navarra
1119,2024-07-03,Intermedia,Almería
1120,2026-05-05,Preliminar,Segovia
1121,2024-05-03,Juicio,Teruel
1122,2024-10-13,Intermedia,Tarragona
1123,2026-04-15,Preliminar,Ciudad
1124,2025-06-16,Preliminar,Cáceres
1125,2025-04-02,Intermedia,Salamanca
1126,2024-07-06,Juicio,La Rioja
1127,2022-08-16,Juicio,Granada
1128,2025-09-23,Preliminar,Almería
1129,2023-10-11,Intermedia,Palencia
1130,2022-11-08,Intermedia,Pontevedra
1131,2026-03-21,Preliminar,Cádiz
1132,2025-07-08,Preliminar,La Rioja
1133,2024-06-25,Juicio,Toledo
1134,2022-05-06,Juicio,Las Palmas
1135,2022-01-20,Juicio,Cádiz
1136,2025-06-04,Preliminar,Guipúzcoa
1137,2024-07-14,Juicio,Zamora
1138,2022-11-06,Intermedia,Alicante
1139,2023-05-19,Intermedia,Castellón
1140,2026-03-12,Preliminar,Toledo
1141,2022-12-10,Juicio,Guipúzcoa
1142,2026-01-26,Preliminar,Ávila
1143,2025-12-27,Preliminar,Lugo
1144,2026-01-10,Preliminar,Cáceres
1145,2021-05-02,Juicio,Almería
1146,2023-02-06,Juicio,Huesca
1147,2022-06-03,Intermedia,Ávila
1148,2025-06-06,Preliminar,Zaragoza
1149,2022-12-03,Juicio,Melilla
1150,2023-12-07,Intermedia,Tarragona
1151,2026-04-14,Preliminar,Cantabria
1152,2024-07-25,Intermedia,Ávila
1153,2024-10-29,Intermedia,Ceuta
1154,2025-06-29,Preliminar,Baleares
1155,2025-10-21,Preliminar,Córdoba
1156,2025-09-07,Preliminar,Guipúzcoa
1157,2023-09-21,Intermedia,Teruel
1158,2021-01-19,Juicio,Córdoba
1159,2022-05-05,Intermedia,Ceuta
1160,2024-07-05,Juicio,Granada
1161,2025-11-23,Preliminar,Melilla
1162,2023-11-25,Intermedia,Asturias
1163,2025-07-29,Preliminar,Soria
1164,2026-05-02,Preliminar,Alicante
1165,2025-09-15,Preliminar,Granada
1166,2024-05-05,Juicio,Santa Cruz de Tenerife
1167,2023-09-01,Juicio,Cuenca
1168,2021-08-24,Juicio,Santa Cruz de Tenerife
1169,2025-01-09,Intermedia,Soria
1170,2026-03-26,Preliminar,Ceuta
1171,2025-08-11,Preliminar,Cuenca
1172,2021-04-11,Juicio,Huesca
1173,2024-10-19,Juicio,Córdoba
1174,2022-08-20,Juicio,Ceuta
1175,2022-06-15,Intermedia,Las Palmas
1176,2023-07-12,Intermedia,Murcia
1177,2024-04-13,Intermedia,Asturias
1178,2024-08-01,Intermedia,Castellón
1179,2022-01-24,Intermedia,Las Palmas
1180,2024-08-19,Juicio,Huelva
1181,2025-03-30,Intermedia,Tarragona
1182,2021-06-28,Juicio,Córdoba
1183,2023-12-24,Juicio,Lleida
1184,2026-04-13,Preliminar,Lugo
1185,2023-10-29,Intermedia,Madrid
1186,2025-08-18,Preliminar,Málaga
1187,2023-05-21,Juicio,Ceuta
1188,2021-07-21,Juicio,Zamora
1189,2024-03-02,Intermedia,León
1190,2026-03-14,Preliminar,Madrid
1191,2022-05-09,Juicio,Valladolid
1192,2025-11-04,Preliminar,Burgos
1193,2025-09-11,Preliminar,Guipúzcoa
1194,2025-11-29,Preliminar,Álava
1195,2024-01-21,Juicio,Álava
1196,2026-02-02,Preliminar,Huelva
1197,2024-09-22,Juicio,Zamora
1198,2024-10-02,Juicio,Cáceres
1199,2021-02-27,Juicio,Vizcaya
1200,2025-06-08,Preliminar,Jaén
1201,2022-05-11,Intermedia,Guipúzcoa
1202,2025-10-30,Preliminar,Zaragoza
1203,2026-02-13,Preliminar,Cantabria
1204,2025-06-25,Preliminar,Asturias
1205,2023-05-10,Juicio,Ourense
1206,2024-06-10,Intermedia,Girona
1207,2025-06-11,Preliminar,Navarra
1208,2025-10-26,Preliminar,Teruel
1209,2024-03-17,Intermedia,Málaga
1210,2022-01-11,Intermedia,Huesca
1211,2025-07-12,Preliminar,Badajoz
1212,2026-04-26,Preliminar,Cáceres
1213,2025-08-28,Preliminar,Melilla
1214,2025-08-18,Preliminar,Baleares
1215,2026-05-15,Preliminar,La Rioja
1216,2025-12-28,Preliminar,Cádiz
1217,2025-10-27,Preliminar,Vizcaya
1218,2023-05-10,Intermedia,Albacete
1219,2026-05-20,Preliminar,Vizcaya
1220,2022-09-12,Juicio,Toledo
1221,2022-07-23,Juicio,Guadalajara
1222,2022-12-04,Juicio,Pontevedra
1223,2025-08-06,Preliminar,Cáceres
1224,2024-07-28,Juicio,Sevilla
1225,2025-09-08,Preliminar,Álava
1226,2022-09-23,Juicio,Granada
1227,2022-06-26,Juicio,Guipúzcoa
1228,2024-11-10,Intermedia,Lugo
1229,2023-12-24,Juicio,Granada
1230,2024-11-03,Intermedia,Castellón
1231,2026-03-05,Preliminar,Zaragoza
1232,2024-04-09,Juicio,La Rioja
1233,2025-01-26,Intermedia,Valladolid
1234,2024-02-12,Juicio,Soria
1235,2023-07-18,Juicio,Teruel
1236,2026-03-07,Preliminar,Guadalajara
1237,2023-11-14,Intermedia,Lugo
1238,2025-07-22,Preliminar,Navarra
1239,2023-11-24,Juicio,Santa Cruz de Tenerife
1240,2024-04-04,Juicio,Pontevedra
1241,2025-05-08,Intermedia,Santa Cruz de Tenerife
1242,2025-10-19,Preliminar,Navarra
1243,2024-10-28,Juicio,Álava
1244,2025-05-29,Preliminar,Castellón
1245,2024-06-14,Intermedia,Huesca
1246,2025-10-05,Preliminar,Valencia
1247,2024-07-05,Intermedia,Baleares
1248,2023-02-04,Intermedia,Burgos
1249,2021-06-18,Juicio,Santa Cruz de Tenerife
1250,2022-08-16,Juicio,Valladolid
1251,2021-11-02,Intermedia,Cádiz
1252,2025-05-11,Intermedia,Almería
1253,2024-07-10,Juicio,Cáceres
1254,2025-08-31,Preliminar,Huelva
1255,2022-10-04,Juicio,Castellón
1256,2025-02-03,Intermedia,Zamora
1257,2023-03-11,Juicio,Pontevedra
1258,2025-08-06,Preliminar,Cáceres
1259,2025-09-10,Preliminar,Guadalajara
1260,2022-06-26,Juicio,Vizcaya
1261,2026-02-18,Preliminar,Córdoba
1262,2023-11-21,Intermedia,Melilla
1263,2025-01-13,Intermedia,Lugo
1264,2024-07-21,Juicio,Valladolid
1265,2026-03-22,Preliminar,Albacete
1266,2025-12-22,Preliminar,Valladolid
1267,2023-05-17,Intermedia,Ourense
1268,2026-03-20,Preliminar,Badajoz
1269,2020-11-21,Juicio,Cádiz
1270,2022-03-04,Intermedia,Zamora
1271,2022-08-12,Juicio,Castellón
1272,2024-03-24,Intermedia,Alicante
1273,2025-02-16,Intermedia,Palencia
1274,2024-12-19,Intermedia,Málaga
1275,2025-10-03,Preliminar,Zamora
1276,2026-02-01,Preliminar,Álava
1277,2025-06-11,Preliminar,La Rioja
1278,2024-02-26,Intermedia,Salamanca
1279,2025-06-25,Preliminar,La Rioja
1280,2026-01-22,Preliminar,Ávila
1281,2026-05-10,Preliminar,Alicante
1282,2023-04-16,Juicio,Toledo
1283,2022-12-06,Juicio,Tarragona
1284,2024-07-18,Intermedia,Granada
1285,2022-10-31,Juicio,Cantabria
1286,2023-09-07,Juicio,Tarragona
1287,2025-04-26,Intermedia,Ceuta
1288,2024-10-10,Intermedia,Álava
1289,2025-05-08,Intermedia,La Rioja
1290,2023-10-18,Juicio,Castellón
1291,2025-11-25,Preliminar,Palencia
1292,2023-01-22,Juicio,Cuenca
1293,2026-04-24,Preliminar,La Coruña
1294,2020-10-05,Juicio,Cádiz
1295,2022-07-23,Juicio,Soria
1296,2024-06-11,Juicio,Huesca
1297,2025-10-24,Preliminar,Burgos
1298,2023-10-09,Intermedia,Álava
1299,2021-03-05,Juicio,Teruel
1300,2024-01-12,Juicio,Santa Cruz de Tenerife
1301,2025-11-24,Preliminar,La Coruña
1302,2024-11-11,Intermedia,Baleares
1303,2025-10-23,Preliminar,Almería
1304,2025-11-08,Preliminar,Zaragoza
1305,2026-01-18,Preliminar,Asturias
1306,2022-12-17,Intermedia,Córdoba
1307,2023-08-28,Juicio,Alicante
1308,2025-06-19,Preliminar,Asturias
