ID Caso,Fecha de Facturación,Fecha de Pago,Tarifa por Hora,Deuda Pendiente,Pagos Recibidos
549,2023-12-28,,111.43,376.24,3523.81
550,2024-01-15,,248.49,15469.46,7640.11
551,2022-01-08,,66.62,874.23,4455.37
552,2021-07-27,,172.2,1630.36,4568.84
553,2021-05-19,2021-05-23,246.04,0.0,15008.44
554,2024-05-11,,84.02,4362.72,594.46
555,2021-05-16,,248.03,1733.96,1986.49
556,2022-01-08,,150.37,884.69,2273.08
557,2024-07-06,,83.39,1817.66,2268.45
558,2023-10-12,,179.47,8373.19,241.37
559,2024-08-22,2024-08-23,252.07,0.0,12855.57
560,2023-05-01,,173.09,8532.4,2891.54
561,2023-10-21,,63.22,3760.16,33.04
562,2023-01-13,,101.97,2651.59,3874.49
563,2023-09-12,2023-09-17,264.93,0.0,9802.41
564,2023-10-18,,297.91,8441.56,1389.47
565,2024-09-06,2024-11-07,273.19,0.0,4917.42
566,2020-08-26,2020-10-05,237.38,0.0,22076.34
567,2023-10-06,,88.82,1830.96,1366.56
568,2022-02-22,2022-04-18,138.59,0.0,11641.56
569,2024-01-24,,77.3,924.68,6418.82
570,2021-11-07,2022-03-04,282.94,0.0,11317.6
571,2024-03-27,2024-05-03,148.53,0.0,13367.7
572,2023-02-12,2023-05-11,227.62,0.0,20485.8
573,2024-05-18,2024-09-05,188.11,0.0,6395.74
574,2024-09-07,2024-09-15,243.74,0.0,10237.08
575,2023-06-19,2024-04-28,160.59,0.0,9314.22
576,2022-04-03,2022-06-06,254.98,0.0,16063.74
577,2021-10-29,2021-11-13,201.98,0.0,20198.0
578,2020-10-14,,207.01,354.17,7305.2
579,2023-12-25,2024-02-11,139.02,0.0,695.1
580,2023-11-14,,260.32,9175.06,7485.42
581,2020-11-09,2021-01-08,118.79,0.0,1781.85
582,2023-12-27,2024-02-08,278.11,0.0,14461.72
583,2023-05-10,2023-05-11,190.19,0.0,16166.15
584,2021-09-16,2021-10-30,298.99,0.0,28105.06
585,2022-05-01,2022-05-13,205.17,0.0,17234.28
586,2023-11-27,,181.44,447.72,1729.56
587,2024-05-21,2024-05-26,166.21,0.0,997.26
588,2023-01-08,,61.77,1620.28,2703.62
589,2024-01-26,,51.22,1044.79,1413.77
590,2023-01-05,,257.21,12928.79,2761.02
591,2023-10-18,,94.5,248.47,5327.03
592,2023-01-23,2023-03-15,222.45,0.0,2224.5
593,2021-04-18,,288.61,1023.62,9943.56
594,2025-01-10,,123.97,526.94,3192.16
595,2023-12-20,,114.1,573.4,453.5
596,2023-04-11,,117.68,69.63,1577.89
597,2023-08-08,,159.19,11754.98,2094.55
598,2022-03-14,2022-03-27,163.63,0.0,1799.93
599,2022-10-22,2023-02-22,260.88,0.0,15652.8
600,2023-12-03,2024-01-17,111.71,0.0,6814.31
601,2022-04-13,,143.32,9302.0,2020.28
602,2022-06-18,2022-07-16,292.26,0.0,28349.22
603,2023-09-11,,141.05,91.0,9218.3
604,2022-08-13,,188.14,4896.14,4134.58
605,2024-01-27,,195.08,2761.31,16161.45
606,2023-10-19,2024-04-05,101.38,0.0,3041.4
607,2024-11-05,,178.9,2873.75,7860.25
608,2022-02-11,,60.99,3017.77,1129.55
609,2023-04-13,,69.84,3181.22,3034.54
610,2021-06-16,2021-09-29,261.9,0.0,13880.7
611,2022-04-28,,139.45,2688.65,6515.05
612,2024-01-22,2024-06-16,80.48,0.0,1931.52
613,2022-03-19,2022-04-30,270.59,0.0,23000.15
614,2021-10-27,,175.78,9447.67,1978.03
615,2021-10-17,2023-12-06,84.09,0.0,8072.64
616,2024-02-22,2024-07-27,254.3,0.0,6357.5
617,2022-08-10,,165.26,2605.75,699.45
618,2023-07-31,2024-10-27,114.64,0.0,5617.36
619,2020-10-17,,223.93,12006.77,85.45
620,2022-04-12,2022-04-12,254.7,0.0,11206.8
621,2022-12-08,,253.65,2421.36,10768.44
622,2022-06-17,,282.08,21113.12,3427.84
623,2023-09-05,,182.3,6441.58,8142.42
624,2024-03-28,2025-01-02,140.45,0.0,1404.5
625,2024-11-11,,221.39,1869.57,122.94
626,2024-01-13,2024-01-24,63.9,0.0,1022.4
627,2020-07-01,,55.36,2071.59,696.41
628,2024-02-20,,98.21,4369.2,3684.02
629,2024-06-21,2024-09-12,192.97,0.0,14279.78
630,2022-07-06,,132.04,325.05,6937.15
631,2022-10-17,2022-10-17,165.99,0.0,12117.27
632,2023-03-30,,203.68,109.64,15981.08
633,2022-02-16,,250.43,1477.78,21561.78
634,2022-09-05,2022-09-13,97.81,0.0,6455.46
635,2021-01-24,,201.68,775.24,1644.92
636,2023-01-22,2023-03-15,82.15,0.0,4189.65
637,2022-06-09,2022-06-11,137.96,0.0,7311.88
638,2023-10-01,,95.72,780.63,80.85
639,2023-06-24,,59.12,1010.32,408.56
640,2022-09-12,,119.13,3945.84,223.71
641,2023-12-24,2025-04-20,120.77,0.0,5193.11
642,2022-05-02,2023-08-01,288.69,0.0,23383.89
643,2022-01-31,2023-10-19,196.06,0.0,15096.62
644,2024-11-01,2024-11-03,171.05,0.0,15394.5
645,2022-07-22,2023-09-16,138.65,0.0,5130.05
646,2021-03-23,,76.68,306.18,4601.34
647,2024-02-09,,111.77,720.2,2856.44
648,2023-08-26,,74.56,467.59,2291.13
649,2020-11-20,,263.67,537.88,18973.7
650,2022-06-20,2022-10-12,191.24,0.0,4016.04
651,2022-11-28,2023-01-08,224.2,0.0,11434.2
652,2022-12-15,,155.36,11494.38,2643.38
653,2023-12-13,2024-04-28,218.24,0.0,17677.44
654,2022-06-20,,112.86,4648.12,1559.18
655,2020-12-28,2022-02-16,244.53,0.0,14182.74
656,2022-06-11,2022-09-07,175.06,0.0,7877.7
657,2024-03-25,,280.02,14098.74,6622.74
658,2024-03-12,,274.88,14274.63,10464.57
659,2023-11-20,,282.96,9526.34,3772.78
660,2024-04-01,,56.95,1736.0,655.9
661,2024-02-15,,153.28,7890.35,3145.81
662,2023-03-04,2023-08-15,100.17,0.0,2003.4
663,2023-08-05,,232.27,9541.64,6252.72
664,2023-05-22,,210.14,2105.28,5039.48
665,2021-03-22,2021-05-12,52.18,0.0,1304.5
666,2023-03-13,,169.99,4978.7,8620.5
667,2020-12-31,,118.25,4150.48,697.77
668,2023-07-20,,94.73,6171.8,1027.68
669,2024-06-11,2024-06-26,239.3,0.0,10529.2
670,2023-07-31,2023-11-06,229.07,0.0,20845.37
671,2023-03-09,,216.9,8174.44,2019.86
672,2024-06-23,2024-09-01,103.1,0.0,9175.9
673,2022-06-24,,176.44,5407.58,2355.78
674,2022-03-29,,191.27,6645.5,1770.38
675,2024-08-06,,246.78,12155.18,2404.84
676,2021-11-24,,161.98,2073.99,1975.51
677,2022-05-01,2022-05-01,290.24,0.0,28443.52
678,2023-08-01,,269.45,9438.5,6728.5
679,2022-03-16,2023-01-02,124.57,0.0,12207.86
680,2020-12-22,2023-04-19,236.55,0.0,22235.7
681,2021-12-30,2022-01-28,212.5,0.0,17850.0
682,2024-05-25,,124.92,205.99,1168.13
683,2022-05-06,2022-06-01,196.4,0.0,4320.8
684,2021-06-04,2021-06-18,202.48,0.0,1012.4
685,2021-09-20,,282.59,2087.14,173.58
686,2022-07-07,,88.32,6283.7,693.58
687,2023-06-30,,209.29,15079.29,4175.39
688,2024-10-17,2025-02-19,94.36,0.0,2453.36
689,2021-07-21,,205.61,16553.71,306.31
690,2022-10-02,,276.01,8062.18,17882.76
691,2024-06-25,,195.46,17998.3,1547.7
692,2024-04-21,2024-09-08,297.8,0.0,20846.0
693,2024-07-19,2024-07-19,206.59,0.0,19832.64
694,2024-12-20,,297.82,13875.9,15012.64
695,2024-01-24,2024-02-01,53.15,0.0,2763.8
696,2023-10-09,,146.1,6351.65,1099.45
697,2022-07-28,,74.68,2083.87,2695.65
698,2024-08-04,,237.32,2132.71,1427.09
699,2022-10-18,2024-01-22,73.96,0.0,2144.84
700,2023-11-26,,221.44,8410.66,2218.46
701,2022-06-20,,247.99,1359.81,2112.05
702,2020-08-25,,181.9,8535.88,4015.22
703,2024-06-19,,189.78,14225.81,4182.85
704,2022-04-08,,123.53,815.62,419.68
705,2023-03-18,,282.46,2805.69,3408.43
706,2022-09-01,2022-12-14,156.79,0.0,4703.7
707,2024-02-08,2024-02-08,66.54,0.0,4325.1
708,2024-02-10,,185.19,4894.36,6402.23
709,2024-07-01,2024-09-01,201.04,0.0,8845.76
710,2024-01-16,2024-10-23,65.61,0.0,1312.2
711,2023-01-27,,277.2,15454.96,10601.84
712,2024-12-23,2025-02-06,170.98,0.0,13165.46
713,2023-08-23,2023-09-03,274.87,0.0,17591.68
714,2023-05-13,,188.78,2067.74,4917.12
715,2024-02-14,,265.51,22149.03,3870.95
716,2024-09-24,,175.51,102.03,4636.74
717,2023-03-05,,134.86,948.92,7816.98
718,2024-08-05,,273.57,17195.98,5510.33
719,2024-06-14,2024-06-23,112.12,0.0,8521.12
720,2023-11-27,,227.53,17212.61,1444.85
721,2024-05-01,2024-10-12,264.22,0.0,1321.1
722,2021-07-02,2022-09-30,269.38,0.0,4310.08
723,2023-01-27,,153.9,7141.83,1476.57
724,2022-12-02,,276.94,1381.93,22988.79
725,2021-11-15,2021-12-26,166.8,0.0,6338.4
726,2024-01-06,2024-01-20,264.07,0.0,11355.01
727,2024-07-02,,172.78,11850.65,2490.09
728,2024-05-18,2025-02-20,113.3,0.0,11103.4
729,2021-09-17,2021-11-30,173.96,0.0,15134.52
730,2024-08-26,,182.26,3790.23,3500.17
731,2023-02-21,2023-04-02,56.43,0.0,3893.67
732,2023-11-20,,276.02,2484.86,7175.84
733,2020-08-08,2020-09-03,156.44,0.0,15487.56
734,2021-05-11,,270.24,1249.45,4966.07
735,2024-01-28,,225.01,1243.9,781.19
736,2024-01-29,,159.44,3271.05,4541.51
737,2021-12-10,2022-06-10,84.7,0.0,2456.3
738,2023-06-19,2023-06-20,240.38,0.0,6730.64
739,2021-10-08,,83.42,2117.02,135.32
740,2023-11-24,2023-11-30,148.76,0.0,7884.28
741,2022-06-30,2022-10-31,117.42,0.0,4344.54
742,2024-12-26,2025-04-14,229.6,0.0,11480.0
743,2021-12-14,2022-03-12,159.2,0.0,10666.4
744,2024-07-27,,257.95,7750.57,6178.73
745,2024-05-14,,60.09,3757.22,1049.98
746,2024-06-28,2024-12-12,192.45,0.0,6735.75
747,2023-02-24,2024-06-10,152.45,0.0,12958.25
748,2022-07-29,2022-09-04,276.69,0.0,12727.74
749,2024-09-12,,175.1,2245.16,1431.94
750,2024-01-27,,55.83,170.47,1001.96
751,2023-05-27,,151.32,3514.74,1781.46
752,2021-06-26,,255.74,2616.88,22189.9
753,2022-02-01,,253.1,16057.49,8746.31
754,2021-12-04,,236.12,5758.74,4158.3
755,2021-09-14,2021-10-22,276.94,0.0,23262.96
756,2024-07-30,2024-08-30,206.04,0.0,14010.72
757,2021-11-03,,106.02,4972.47,2554.95
758,2021-03-20,,239.9,4947.51,6567.69
759,2024-03-21,,234.95,1696.04,13575.71
760,2023-04-15,2023-10-14,218.93,0.0,17952.26
761,2020-10-05,,91.89,3370.3,213.41
762,2024-01-27,,181.8,5865.01,6497.39
763,2024-01-27,,299.15,2958.19,5717.16
764,2023-11-05,,257.07,17979.98,5413.39
765,2022-12-30,2023-04-06,219.25,0.0,18636.25
766,2021-07-02,2022-07-20,282.45,0.0,18924.15
767,2022-03-30,,139.27,4007.43,1981.18
768,2024-05-10,,77.71,708.84,2943.53
769,2024-09-05,,206.07,11008.16,5065.3
770,2022-07-15,,98.04,2863.81,665.63
771,2020-11-26,2020-12-16,67.46,0.0,5936.48
772,2022-08-25,,160.0,13729.94,1630.06
773,2024-04-22,,176.76,8938.54,1667.06
774,2022-05-14,,163.4,1484.18,313.22
775,2023-05-28,2023-10-22,58.39,0.0,1985.26
776,2022-08-24,,184.25,180.9,13085.1
777,2021-11-08,2023-07-28,206.24,0.0,2681.12
778,2023-10-01,,114.46,4940.84,1011.08
779,2023-04-25,2023-06-16,132.56,0.0,9014.08
780,2022-10-21,2022-11-08,240.52,0.0,19482.12
781,2024-08-14,,283.33,6357.47,19425.56
782,2022-03-15,,64.32,4129.88,1851.88
783,2022-08-24,2022-12-30,257.16,0.0,17486.88
784,2022-09-25,,153.4,1702.81,3359.39
785,2024-04-18,,250.47,22847.8,2199.2
786,2021-07-20,,175.71,1992.97,13820.93
787,2022-10-16,,134.61,87.29,2066.47
788,2023-08-21,,283.88,2407.92,1282.52
789,2023-07-20,2024-05-17,195.57,0.0,8409.51
790,2021-01-02,,109.75,2406.68,1654.07
791,2024-02-09,2024-02-09,79.85,0.0,4551.45
792,2022-06-21,,196.75,180.81,11230.69
793,2022-04-04,,143.3,7002.29,4748.31
794,2021-04-19,,146.96,4396.91,5449.41
795,2023-08-22,2023-11-12,90.51,0.0,7693.35
796,2023-05-25,,268.76,6167.49,1357.79
797,2023-06-02,2023-06-11,83.54,0.0,3425.14
798,2022-12-08,2024-01-05,256.37,0.0,15125.83
799,2021-09-30,,136.47,7336.73,32.65
800,2024-03-06,,101.52,6504.82,3545.66
801,2022-03-26,2022-06-27,124.49,0.0,746.94
802,2024-01-11,,100.81,798.75,2427.17
803,2021-08-29,2021-11-15,237.04,0.0,10903.84
804,2021-01-16,,78.98,1711.09,3817.51
805,2024-03-26,,157.32,4243.75,10072.37
806,2023-12-04,,75.74,465.77,6199.35
807,2022-06-06,,230.01,13292.59,5798.24
808,2022-05-24,,131.59,6633.23,2578.07
809,2021-09-06,,202.78,16098.48,3368.4
810,2023-01-20,,112.73,4728.47,682.57
811,2022-05-15,2022-06-09,232.9,0.0,2561.9
812,2023-12-12,,243.22,9696.49,1734.85
813,2023-10-13,,92.31,42.95,418.6
814,2025-03-25,,160.43,6691.52,2452.99
815,2022-09-16,,264.28,9448.07,6673.01
816,2024-08-04,,259.92,15375.44,7497.52
817,2023-03-21,2024-09-05,190.47,0.0,7237.86
818,2024-11-29,,230.46,656.93,7409.17
819,2021-11-25,2022-04-13,224.36,0.0,18173.16
820,2024-08-03,,212.79,4543.9,16522.31
821,2021-02-17,,245.05,3316.08,604.72
822,2022-11-14,2023-08-24,183.73,0.0,11207.53
823,2023-10-27,,281.6,21230.46,5803.14
824,2023-01-11,,99.84,4728.8,1361.44
825,2024-08-02,,207.23,676.08,360.07
826,2020-10-04,,58.49,1353.37,869.25
827,2022-06-21,,117.64,733.88,6206.88
828,2023-08-31,2023-09-05,132.63,0.0,2254.71
829,2024-09-04,,129.06,1953.95,6822.13
830,2022-02-19,,62.94,56.87,320.77
831,2023-07-16,,67.58,1753.68,3585.14
832,2023-08-14,,130.06,3998.49,3154.81
833,2022-06-13,2023-04-06,238.31,0.0,8102.54
834,2023-01-01,,104.76,1506.42,379.26
835,2023-08-28,,185.39,2368.25,4491.18
836,2023-06-07,2023-11-19,214.05,0.0,6421.5
837,2024-06-04,2024-06-06,256.42,0.0,11538.9
838,2024-10-25,2024-11-26,219.85,0.0,14070.4
839,2023-01-17,2023-08-03,298.84,0.0,4183.76
840,2022-11-12,,254.53,7443.13,9101.32
841,2024-10-15,,216.13,6998.36,11588.82
842,2022-12-30,,283.35,19815.17,1719.43
843,2022-05-21,2022-05-21,64.12,0.0,3911.32
844,2022-08-04,,188.17,980.13,3159.61
845,2022-08-12,,250.96,9459.6,327.84
846,2024-05-28,,267.98,5112.12,1855.36
847,2024-06-20,2024-07-11,169.16,0.0,6428.08
848,2023-07-27,2023-09-12,160.85,0.0,6916.55
849,2021-12-11,,213.67,7473.65,10047.29
850,2023-10-15,2024-07-26,287.07,0.0,5167.26
851,2023-02-08,,112.41,1744.92,2077.02
852,2022-09-06,2022-10-11,142.07,0.0,12644.23
853,2022-03-05,,195.72,4210.16,3227.2
854,2024-05-01,,288.27,2382.59,788.38
855,2023-01-09,,194.52,4897.33,2105.39
856,2022-08-27,,268.45,13787.76,12251.89
857,2023-12-17,2023-12-20,268.46,0.0,6174.58
858,2024-04-24,,277.32,6173.06,8524.9
859,2024-04-14,,102.28,5095.05,2678.23
860,2024-02-20,,192.7,458.2,5130.1
861,2023-11-02,,238.42,158.5,1033.6
862,2023-11-22,2023-11-25,142.01,0.0,1846.13
863,2022-06-20,,150.58,960.07,244.57
864,2022-10-11,2022-10-20,267.77,0.0,1606.62
865,2022-04-03,2022-07-01,248.3,0.0,19615.7
866,2023-04-27,,184.97,9266.59,4236.22
867,2023-06-11,2024-09-09,285.79,0.0,7716.33
868,2021-09-29,2021-11-24,180.17,0.0,15854.96
869,2022-09-29,2023-02-08,262.98,0.0,11045.16
870,2023-09-19,,101.87,3927.15,1777.57
871,2024-03-12,,271.57,13272.29,5194.47
872,2024-05-20,,109.89,2829.88,6840.44
873,2023-09-18,2023-11-22,287.69,0.0,4890.73
874,2023-09-26,,129.54,1287.44,526.12
875,2024-01-28,,278.45,12510.77,2247.08
876,2023-10-01,,236.86,7976.83,15472.31
877,2024-07-12,,124.05,9749.46,174.54
878,2022-03-04,2023-09-24,99.81,0.0,8583.66
879,2023-09-12,2023-12-15,121.97,0.0,7928.05
880,2022-04-06,,268.71,17952.48,6768.84
881,2025-03-05,,261.78,846.73,723.95
882,2021-02-02,,238.99,9604.48,10231.69
883,2024-03-02,,297.62,1788.31,23807.01
884,2022-12-08,,113.15,4160.38,1270.82
885,2022-12-09,2024-07-03,163.77,0.0,7369.65
886,2022-07-09,,91.46,5940.87,1284.47
887,2024-02-07,2024-02-25,217.87,0.0,16340.25
888,2022-04-10,2022-05-17,177.25,0.0,16307.0
889,2022-04-20,2023-09-07,154.26,0.0,9255.6
890,2023-10-10,,106.99,8875.5,1395.54
891,2024-09-28,2025-01-08,171.59,0.0,13898.79
892,2024-04-16,,287.2,4187.19,21948.01
893,2023-07-06,,139.09,9822.63,191.85
894,2023-06-03,2024-01-10,189.16,0.0,16646.08
895,2021-11-21,2022-05-30,55.09,0.0,661.08
896,2021-08-20,2022-02-25,128.74,0.0,9784.24
897,2023-05-03,2023-10-20,63.0,0.0,2331.0
898,2023-12-04,2024-08-02,171.11,0.0,6331.07
899,2021-09-16,2021-10-29,148.62,0.0,13524.42
900,2021-11-02,,144.26,402.14,319.16
901,2023-04-30,,248.73,8473.14,978.6
902,2022-11-06,,159.09,10171.07,2715.22
903,2024-07-17,,196.41,8014.58,38.23
904,2023-11-24,,148.98,9502.26,4650.84
905,2023-07-26,,74.66,1343.02,896.78
906,2022-09-06,2023-12-30,202.45,0.0,14171.5
907,2024-07-11,,294.52,4129.3,6178.9
908,2024-03-02,,184.32,7331.86,1699.82
909,2023-08-07,,126.15,4314.36,1614.69
910,2024-03-25,2024-07-05,295.73,0.0,18630.99
911,2021-04-20,,282.37,20090.4,5040.53
912,2023-02-18,,195.14,1032.72,1113.82
913,2022-07-03,2022-07-16,174.23,0.0,7840.35
914,2022-11-02,2022-11-03,175.71,0.0,12123.99
915,2023-08-02,2023-08-29,176.58,0.0,4944.24
916,2022-02-07,,184.51,4859.31,3812.66
917,2023-04-14,,292.2,3738.61,19637.39
918,2025-05-04,2025-05-16,177.22,0.0,15595.36
919,2024-04-25,,151.08,6108.89,6883.99
920,2022-06-12,,190.06,1110.64,7822.18
921,2024-05-17,,163.93,7575.91,1932.03
922,2023-02-24,,280.49,3476.19,1292.14
923,2023-10-13,,61.28,484.24,1660.56
924,2024-06-07,2024-06-23,243.88,0.0,14876.68
925,2023-05-28,,88.47,705.83,2036.74
926,2024-11-09,2024-12-11,78.73,0.0,6849.51
927,2024-06-28,2024-07-31,258.95,0.0,19680.2
928,2023-11-12,,130.65,2666.76,7785.24
929,2023-04-18,,251.65,13945.58,1908.37
930,2023-03-21,2023-04-13,225.16,0.0,8330.92
931,2024-03-09,2024-05-08,248.32,0.0,2483.2
932,2023-06-30,,170.07,478.05,372.3
933,2023-12-20,,75.65,3572.23,966.77
934,2023-03-27,,230.18,575.35,1266.09
935,2024-11-21,,165.46,244.17,3395.95
936,2024-02-04,,287.69,5690.73,10132.22
937,2022-02-19,,271.45,3788.16,1912.29
938,2023-02-23,,297.21,17526.4,3278.3
939,2023-09-01,2023-09-27,147.7,0.0,2658.6
940,2023-02-28,,109.39,261.16,613.96
941,2021-10-12,2022-08-11,158.86,0.0,7307.56
942,2024-06-24,,212.98,2724.77,17082.37
943,2021-11-11,2022-03-06,188.51,0.0,2450.63
944,2024-03-31,,105.89,922.01,5537.28
945,2024-04-23,2024-05-31,141.35,0.0,9611.8
946,2023-05-28,,286.57,1129.33,1449.8
947,2025-02-05,,186.54,3852.42,7339.98
948,2022-08-28,,145.72,2714.42,1365.74
949,2022-03-15,2022-04-13,223.7,0.0,11408.7
950,2024-06-07,,180.25,9595.42,4824.58
951,2023-04-15,,99.47,709.45,2970.94
952,2022-07-27,,78.0,1773.86,1268.14
953,2022-09-11,,129.96,2387.88,9828.36
954,2024-05-30,,162.41,5201.3,10877.29
955,2022-10-28,,77.04,1700.83,4385.33
956,2022-12-14,2023-02-16,243.6,0.0,18513.6
957,2022-08-14,,233.32,888.96,3777.44
958,2020-07-27,,251.61,2628.04,18003.98
959,2024-01-28,,228.1,1204.52,620.28
960,2022-04-11,2023-09-09,230.43,0.0,2534.73
961,2024-09-24,2024-10-07,252.59,0.0,20207.2
962,2024-09-04,2024-10-06,290.2,0.0,4062.8
963,2023-03-21,2023-04-12,243.94,0.0,5610.62
964,2024-08-06,,205.47,3382.03,12233.69
965,2022-02-23,,194.68,735.22,238.18
966,2022-12-09,,142.36,8461.37,4635.75
967,2023-03-23,,262.66,6771.3,11614.9
968,2021-06-28,2021-08-10,125.8,0.0,8680.2
969,2021-07-15,,190.88,7111.92,1668.56
970,2023-09-23,,298.3,614.32,28619.08
971,2022-05-22,,283.11,7363.58,7075.03
972,2023-04-14,,194.15,986.57,7556.03
973,2023-11-29,,253.89,1620.84,8534.76
974,2023-08-15,,143.22,9555.64,2331.62
975,2022-01-26,,110.0,6135.27,1894.73
976,2024-06-12,,203.26,4938.23,11729.09
977,2024-11-14,,276.27,644.16,5433.78
978,2022-03-20,2022-03-23,219.49,0.0,1755.92
979,2024-08-01,,116.86,860.18,2996.2
980,2023-11-09,,111.68,1515.6,47.92
981,2024-02-11,,259.49,14870.02,11078.98
982,2023-09-29,2024-11-24,211.47,0.0,4652.34
983,2021-04-15,,268.12,11243.73,17.31
984,2024-05-21,,148.57,796.91,1431.64
985,2021-11-20,,85.62,3104.56,833.96
986,2023-12-16,,173.13,2469.24,8264.82
987,2024-02-17,,269.32,6837.88,703.08
988,2022-05-27,,195.61,3103.8,7654.75
989,2021-07-10,2022-02-22,206.46,0.0,16516.8
990,2023-12-12,2023-12-17,111.11,0.0,8888.8
991,2022-08-25,2022-08-28,297.7,0.0,13396.5
992,2023-01-23,,152.88,3312.06,6013.62
993,2021-12-12,2022-01-12,193.55,0.0,16258.2
994,2022-09-09,,228.09,2698.04,8022.19
995,2023-06-11,,120.2,1945.01,1901.39
996,2022-03-26,,285.91,6241.5,13200.38
997,2022-05-30,2022-11-23,55.81,0.0,446.48
998,2021-02-26,2021-02-26,151.95,0.0,8813.1
999,2024-04-26,,60.69,3436.96,2267.9
1000,2023-02-09,2023-05-03,251.14,0.0,22351.46
1001,2023-02-15,,264.45,16266.1,6741.05
1002,2023-03-19,,164.16,7029.35,6103.45
1003,2023-08-26,2024-05-29,131.89,0.0,7913.4
1004,2024-06-27,2025-03-10,147.0,0.0,6909.0
1005,2022-10-08,,167.58,10230.62,829.66
1006,2021-07-16,,215.09,6772.38,10004.64
1007,2024-05-02,,168.64,15344.51,1519.49
1008,2023-09-12,,107.57,3350.53,2458.25
1009,2024-03-30,,146.71,7189.71,4253.67
1010,2024-04-18,,144.94,3054.54,1438.6
1011,2021-04-10,,236.53,10542.02,10509.15
1012,2021-12-12,2022-05-22,67.99,0.0,6255.08
1013,2021-09-21,,242.73,10999.79,2350.36
1014,2023-06-16,,201.29,5862.38,3799.54
1015,2023-10-17,2023-12-10,139.68,0.0,1955.52
1016,2021-07-09,,267.77,16478.97,1997.16
1017,2023-03-02,2023-03-03,268.41,0.0,24962.13
1018,2023-11-16,,90.8,5024.04,2330.76
1019,2023-10-16,2024-01-21,95.54,0.0,7643.2
1020,2022-06-22,,81.82,2306.66,638.86
1021,2023-02-12,2023-03-26,192.98,0.0,12543.7
1022,2023-10-03,2023-11-25,68.94,0.0,4687.92
1023,2021-01-23,2021-05-04,65.78,0.0,5262.4
1024,2022-02-21,,189.49,4002.32,734.93
1025,2021-12-01,,274.56,7916.52,45.72
1026,2023-09-28,2023-10-03,282.1,0.0,9873.5
1027,2022-10-25,,137.69,3915.58,7237.31
1028,2024-08-12,,119.25,4129.76,1951.99
1029,2021-07-05,2022-01-29,231.49,0.0,2546.39
1030,2022-08-12,,185.73,16148.47,195.77
1031,2024-05-10,2024-05-27,174.89,0.0,2623.35
1032,2023-11-18,2024-09-08,110.56,0.0,3648.48
1033,2024-02-06,2024-02-11,293.52,0.0,8805.6
1034,2024-01-08,,204.03,1871.16,985.26
1035,2023-11-19,,111.22,4753.26,251.64
1036,2024-04-30,,113.12,590.2,1785.32
1037,2022-12-11,2023-01-10,190.92,0.0,4773.0
1038,2021-01-18,2023-04-02,129.27,0.0,2456.13
1039,2021-07-05,,137.52,1652.05,6874.19
1040,2023-08-09,2023-08-09,113.29,0.0,4305.02
1041,2022-12-11,2023-01-09,130.03,0.0,6241.44
1042,2025-01-02,,178.8,6880.11,4026.69
1043,2022-06-03,2022-06-03,281.94,0.0,21709.38
1044,2024-07-18,2024-09-15,209.81,0.0,1678.48
1045,2022-04-02,,137.67,1469.65,1146.08
1046,2023-07-06,,96.23,4795.71,689.4
1047,2021-01-27,,134.06,2526.26,1495.54
1048,2022-07-14,2022-09-30,276.71,0.0,21860.09
1049,2022-11-10,,240.98,4069.4,7015.68
1050,2021-09-13,,104.87,1706.54,7417.15
1051,2022-04-21,,214.34,7240.27,7334.85
1052,2024-09-03,2024-09-29,298.99,0.0,26610.11
1053,2024-09-28,,89.27,780.1,6629.31
1054,2024-07-29,2024-10-06,203.04,0.0,19288.8
1055,2023-06-25,,136.41,5615.93,1750.21
1056,2023-06-14,2023-06-20,160.52,0.0,4976.12
1057,2024-01-07,,261.86,5434.24,11062.94
1058,2023-08-30,,147.97,4640.47,7789.01
1059,2024-10-23,,242.36,7240.93,16752.71
1060,2023-09-26,2023-10-05,61.36,0.0,5031.52
1061,2023-12-23,,256.99,3716.55,3479.17
1062,2024-03-08,,127.54,2217.48,1991.34
1063,2023-03-06,,152.0,1828.29,3947.71
1064,2024-07-26,,149.77,6213.66,3671.16
1065,2023-11-12,,75.12,255.99,119.61
1066,2021-04-28,,183.3,3995.35,11218.55
1067,2024-06-02,,246.05,17798.47,3115.78
1068,2021-11-28,,194.96,2200.07,1504.17
1069,2024-11-08,,220.13,3822.82,359.65
1070,2023-09-03,2023-10-07,215.89,0.0,10794.5
1071,2023-04-15,,133.93,5563.66,195.33
1072,2021-03-28,,201.75,3339.39,5537.61
1073,2023-02-08,,60.18,4242.75,1233.63
1074,2022-08-29,2022-09-08,279.08,0.0,4744.36
1075,2023-06-15,2024-07-22,95.99,0.0,3743.61
1076,2023-11-24,,197.92,8484.15,10318.25
1077,2021-08-18,,207.99,8381.57,977.98
1078,2023-01-27,2023-04-14,159.38,0.0,12272.26
1079,2022-10-13,2024-01-24,183.33,0.0,13933.08
